1. Europe;Germany;Germany;DE21;Nestle Waters Deutschland GmbH;3347;FR DC NW France Vittel 1F2C
1. Europe;Germany;Germany;DE21;Nestle Waters Deutschland GmbH;3348;FR DC NW Nestle Waters France
1. Europe;Germany;Germany;DE21;Nestle Waters Deutschland GmbH;3349;HU DC NW Kekkut Factory 1F2C
1. Europe;Germany;Germany;DE21;Nestle Waters Deutschland GmbH;3350;BE DC NW Benelux 1F2C
1. Europe;Italy & Malta;Italy;DE21;Nestle Waters Deutschland GmbH;3351;IT DC NW Sanpellegrino S.p.A 1
1. Europe;Germany;Germany;DE52;Nestle Purina Petcare Deutschland GmbH (Lrm) - Division;3352;NL DC NPP Ljmuiden 1F2C
1. Europe;Germany;Germany;DE52;Nestle Purina Petcare Deutschland GmbH (Lrm) - Division;3353;HU DC NPP Vamco 1F2C
CPW;CPW United Kingdom;CPW United Kingdom;GB21;Cereal Partners U.K.;3354;GB RD R&D Welwyn Garden City
2. AOA;Oceania;Australia;AU11;Nestle Australia Ltd.;3355;AU HO Notting Hill
1. Europe;Italy & Malta;Italy;IT11;Nestle Italiana S.P.A.;3356;IT CP Asso Plast srl
2. AOA;Eastern&South Africa Region ESAR;Mauritius;MU10;Nestle Sea Trading;3367;MU DC Intropa Luanda
1. Europe;Belgium & Luxembourg;Belgium;BE31;Nestle Waters Marketing & Distribution;3388;BE DC NW Vilvorde DSV Bruxelle
1. Europe;France Region;France;FR0W;Nestle Waters Marketing & Distribution;3389;FR RO NW M&D Garons
1. Europe;France Region;France;FR0W;Nestle Waters Marketing & Distribution;3390;FR RO NW M&D Velizy
1. Europe;France Region;France;FR0W;Nestle Waters Marketing & Distribution;3391;FR RO NW M&D Vittel
1. Europe;France Region;France;FR0Y;Nestle Waters Supply Est;3393;FR HO NW Vosges
1. Europe;France Region;France;FR57;Nestle Waters Supply Sud;3394;FR HO NW Supply Sud
1. Europe;France Region;France;FR58;Nestle Excellence Supports France;3395;FR HO NW Services
1. Europe;France Region;France;FR58;Nestle Excellence Supports France;3396;FR RO NW Services Garons
1. Europe;France Region;France;FR58;Nestle Excellence Supports France;3397;FR RO NW Services Velizy
1. Europe;France Region;France;FR58;Nestle Excellence Supports France;3398;FR RO NW Services Vittel
1. Europe;France Region;France;FR68;Societe Francaise Des Eaux Regionales;3399;FR HO NW SFER
1. Europe;France Region;France;FR45;Nestle Waters Emena;3400;FR HO NW Emena Issy
1. Europe;France Region;France;FR54;Agrivair;3401;FR HO NW Agrivair
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3404;KR CP E&S
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3405;KR CP Samah F&B
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3409;KR DC Eumsung
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3410;KR DC CJGLS Jeju
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3411;KR CP Subcontracting
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3412;KR DC Opo
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3413;KR DC Daegu
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3414;KR DC Busan
2. AOA;Middle East & North Africa(MENA);Egypt;EG12;Nestle Waters Egypt S.A.E.;3421;EG DC NW Benha
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3422;ES DC Alacant Ondara (DD)
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3423;ES DC Valencia (DD)
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3424;ES DC Madrid Getafe (DD)
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3425;ES DC Valladolid (DD)
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3426;ES DC Linares Jaen
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3427;ES DC Sevilla (DD)
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3428;PT DC Porto (DD)
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3429;ES RO Serv Ayd Madrid  Aadmond
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3430;ES RO Serv Ayd Sevilla
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3431;ES DC La Coruna (DD) Meicende
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3432;ES DC Asturias (DD)
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3433;PT DC SDF Alverca R&G (DD)
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3434;PT DC SDF Alverca IC (DD)
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3436;ES RO Canarias
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3437;ES RO Oficina Direc Madrid
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3438;ES DC Cadiz (DD)
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3439;BR RO Belem
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3440;BR RO Cuiaba
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3441;BR RO Florianopolis
2. AOA;Philippines;Philippines;PH15;Nestle Philippines Inc.;3442;PH DC GMA
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3443;ES DC Tortosa (DD)
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3444;PT DC Carregado Luis Simoes
1. Europe;UK & Ireland;United Kingdom;GB11;Nestle UK Ltd.;3450;GB HO NW Gatwick GB11
CPW;CPW United Kingdom;CPW United Kingdom;GB21;Cereal Partners U.K.;3451;GB CP IPS CPUK
1. Europe;UK & Ireland;United Kingdom;GB19;Nestle Waters UK Ltd;3453;GB CP Bardon Waters
1. Europe;UK & Ireland;United Kingdom;GB11;Nestle UK Ltd.;3454;GB HO Welwyn for GB11
1. Europe;Italy & Malta;Italy;IT11;Nestle Italiana S.P.A.;3456;IT CP Valdinievole Coop.Soc.
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3458;DZ RO Alger SEPN
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3459;BR DC Araras DPA
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3460;BR DC Barra Mansa DPA
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3461;BR RO Barra da Tijuca DPA
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3463;BR PL Goiania DPA
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3464;BR DC DPA Goiania TNF
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3465;BR DC Cordeiropolis TNF
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3466;BR DC Sao Bernardo TNF
3. Latin America;Plata Region;Argentina;AR12;Nestle Argentina S.A.;3467;AR DC Magdalena
3. Latin America;Plata Region;Argentina;AR12;Nestle Argentina S.A.;3468;AR DC Villa Nueva Nestle
3. Latin America;Plata Region;Argentina;AR12;Nestle Argentina S.A.;3469;AR DC Firmat Nestle
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3472;RU PL Zhukovsky Ice Cream NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3476;RU PL Production Plant Kamskay
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3479;RU DC Moscow Chekhov NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3481;RU HO Moscow NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3486;RU DC Samara Kinel-2 NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3487;RU DC Perm NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3488;RU DC Lobnya IC NR (OBSOLETE)
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3489;RU DC Timashevsk NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3491;RU DC NR Samara Buffer Warehou
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3492;RU DC Sankt-Peterburg for NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3496;RU DC Tomilino IC NR (OBSOLETE
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3499;RU DC Novosibirsk NR
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3502;RU DC M.Vyazemy Sandiss OOO
1. Europe;Germany;Germany;DE13;Nestle Deutschland AG;3503;DE AG Weiding ND
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3509;JP DC Sapporo Control Temp.
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3510;JP DC Sendai Control Temp.
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3511;JP DC Mitsubishi Ohi WBG
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3512;JP DC Lixus Import
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3513;JP DC Yamatane Daikoku
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3514;JP DC Nissen Kazo NHS
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3515;JP DC IFBG LOGIPORT Shinmisato
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3517;BR DC Cordeiropolis DPA Distri
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3518;BR RO Campinas
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3519;BR DC Manaus Petcare
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3520;BR DC Belem TNF
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3521;BR DC Salvador DPA TNF
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3522;BR DC Broker DPA Belem
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3523;BR DC Recife TNF PE DPA
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3524;BR DC Fortaleza DPA TNF
2. AOA;Middle East & North Africa(MENA);Saudi Arabia;SA13;Springs Water Factory Co. Ltd.,;3525;SA HO NW Dammam
2. AOA;Middle East & North Africa(MENA);Saudi Arabia;SA11;Al Manhal Water Factory Co. Ltd.,;3526;SA HO NW Riyad
1. Europe;Switzerland Region;Switzerland;CH17;Nestrade S.A.;3527;CH DC Galliker NTD
1. Europe;Belgium & Luxembourg;Belgium;CH17;Nestrade S.A.;3528;BE DC Katoen Natie SCS
1. Europe;Belgium & Luxembourg;Belgium;CH17;Nestrade S.A.;3529;BE DC Mouscron NTD
1. Europe;UK & Ireland;United Kingdom;CH17;Nestrade S.A.;3530;GB DC Innovate NTD
1. Europe;Netherlands;Netherlands;CH20;Nestle International Travel Retail, A Division Of Nestle Enterprises S.A.;3531;NL DC Kuehne & Nagel for NITR
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3532;PT DC Logislink Funchal 3PL
1. Europe;Spain Region;Spain;ES12;Helados Y Postres, S.A.;3533;ES HO Nestle Helados y Postres
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3535;ES DC Algeciras
1. Europe;Spain Region;Spain;ES13;Productos Del Cafe, S.A. (Merged 30/10/2020);3536;ES DC TA Procafe
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3537;ES DC TA Nestle Espana
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3538;PT DC Avanca TA Nestle PT
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3540;ES DC TCC Guadalajara
CPW;CPW Spain;CPW Spain;ES16;Cereal Partners España, A.E.I.E.;3541;ES DC FCC/AITENA (POS) CP
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3542;BR DC Recife TNF CE DPA
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3543;BR DC Rib Preto Petcare MS
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3544;BR DC Pinhais Petcare
1. Europe;Russia & Eurasia Region;Kazakhstan;KZ11;Nestle Food Kazakhstan Llp;3549;KZ DC Zhanalyk MMAA Logistics
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3551;PT DC Avanca 3P
Nespresso;1. Nespresso Europe;Nespresso Czech Republic;CZ11;Nestle Cesko s.r.o.;3555;CZ DC NESPRESSO Praha
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3559;PT RO Fabrica Monsanto
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3560;PT RO Nespresso Lisboa
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3562;CH HO La Tour-de-Peilz SEPN
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3564;PT RO Estabelecimento Buondi
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3565;PT RO Casa Habitasao
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3566;PT RO Estabelecim Christina
3. Latin America;Central America;Nicaragua;PA20;Nestle Nicaragua, S.A.;3567;NI PL Matagalpa Nicaragua
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3568;BR DC Broker Distle
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3569;BR DC Broker Juazeiro
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3570;BR DC Vendas Autonomos
3. Latin America;Brazil;Brazil;BR15;Nestle Waters Brasil - Bebidas E Alimentos Ltda (Merged 01/07/2020);3571;BR PL Muriae Bom Jesus
1. Europe;Spain Region;Spain;ES10;Nestle España, S.A.;3573;ES DC CAD Madrid
1. Europe;Portugal Region;Portugal;PT10;Nestle Portugal, Unipessoal, Lda.;3574;PT DC SDF IC
5. Greater China;China;China;HK15;Nestle Hong Kong Limited;3590;CN CP NHKL Xinhui Jiangmen
1. Europe;Switzerland Region;Switzerland;CH17;Nestrade S.A.;3594;CH DC Schneider NTD
3. Latin America;Brazil;Brazil;BR26;Dairy Partners Americas Manufacturing Brasil Ltda. (Merged 01/07/2020);3595;BR PL Palmeira das Missoes
3. Latin America;Chile;Chile;CL10;Nestle Chile S.A.;3596;CL DC Iquique Refr
3. Latin America;Chile;Chile;CL10;Nestle Chile S.A.;3597;CL DC Santiago Macul OP-R-FS
3. Latin America;Chile;Chile;CL10;Nestle Chile S.A.;3598;CL DC Santiago - NP
5. Greater China;China;China;CN34;Nestle Purina Petcare Tianjin Ltd.;3599;CN PL NPP Tianjin
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3603;KR DC Cheongju Factory WH
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3604;KR DC Iljuk
2. AOA;Middle East & North Africa(MENA);Egypt;EG10;Nestle Egypt S.A.E.;3605;EG ES Trade Assets Barageel
2. AOA;Oceania;Australia;AU11;Nestle Australia Ltd.;3607;AU PL Wahgunyah
1. Europe;Türkiye & Israel;Israel;IL11;Osem Investments Ltd.;3608;IL DC Shoham Ambient Osem In
1. Europe;Switzerland Region;Switzerland;CH11;Nestle Suisse S.A.;3613;CH PL Rorschach Frozen
2. AOA;South Asia;India;IN14;Nestle India Limited;3617;IN PL Pant Nagar Unit II
3. Latin America;Colombia;Colombia;CO11;Nestle De Colombia S.A.;3620;CO PL La Rosa for Nestle Colom
1. Europe;Türkiye & Israel;Israel;IL20;Osem Group Commerce Limited Partnership;3621;IL DC Shoham frozen & chilled
Nespresso;1. Nespresso Europe;Nespresso Switzerland;CH30;Nestle Nespresso S.A.;3622;CH HO Lausanne Nespresso
Nespresso;3. Nespresso Latin America;Nespresso Mexico;MX24;Nespresso Mexico, S.A. De C.V.;3624;MX HO Nespresso Mexico
CPW;1. CPW Europe;CPW Italy;FR65;Cereal Partners France;3625;IT DC Albairate CPW
CPW;3. CPW Latin America;CPW Ecuador;EC18;Asociacion Nestle Del Ecuador S.A. Y General Millsintern Cia. Ltda. (Void 01/09/2018);3626;EC HO Quito CPW
CPW;3. CPW Latin America;CPW Ecuador;EC18;Asociacion Nestle Del Ecuador S.A. Y General Millsintern Cia. Ltda. (Void 01/09/2018);3627;EC DC Quito CPW
2. AOA;Japan;Japan;JP21;Nestle Japan Ltd.;3630;JP DC NJL Yobi
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3631;BR DC SBC Exportation
3. Latin America;Brazil;Brazil;BR24;Dairy Partners Americas Brasil Ltda.;3632;BR DC Araras Sun Plant
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3633;BR DC Belo Horizonte IceCream
2. AOA;Oceania;Australia;AU11;Nestle Australia Ltd.;3634;AU DC Willetton
Nespresso;4. Nespresso North America;Nespresso United States;US20;Nespresso Usa, Inc.;3638;US HO New York Nespresso
Nespresso;1. Nespresso Europe;Nespresso United Kingdom;GB14;Nespresso UK Ltd;3639;GB RO London Nespresso
3. Latin America;Central America;Panama;PA22;Lacteos De Centroamerica, S.A. (Dissolved 28/10/2016);3640;PA DC Bodega Buffer Guatemala
1. Europe;Nordic Region;Sweden;SE16;Nestle Sverige AB;3641;SE DC PostNord TPL AB
1. Europe;Türkiye & Israel;Israel;IL14;Tivall Food Industries Ltd;3642;IL HO Tivall Lohame Hagetaot
1. Europe;Türkiye & Israel;Israel;IL12;Noga Ice Cream, Limited Partnership (Sold 31/08/2019);3643;IL HO Ice Cream Petah Tiqwa
1. Europe;Türkiye & Israel;Israel;IL11;Osem Investments Ltd.;3644;IL DC Import Warehouse
1. Europe;Türkiye & Israel;Israel;IL20;Osem Group Commerce Limited Partnership;3645;IL HO Group Commerce
1. Europe;Türkiye & Israel;Israel;IL16;Osem Food Industries Ltd.;3647;IL HO Osem Food Industries
1. Europe;Belgium & Luxembourg;Luxembourg;LU10;Compagnie Financiere Du Haut-Rhin S.A.;3648;LU HO Luxembourg Fin.HautRhin
3. Latin America;Ecuador;Ecuador;EC12;Nestle Ecuador S.A.;3649;EC DC Quito Almacen Surindu
CPW;3. CPW Latin America;CPW Ecuador;EC12;Nestle Ecuador S.A.;3650;EC DC Quito Almacen CPW
Nespresso;1. Nespresso Europe;Nespresso Central & Eastern Europe (CEE);PL10;Nestle Polska S.A.;3651;PL RO Warszawa Nespresso
Nespresso;1. Nespresso Europe;Nespresso Norway;NO19;As Nestle Norge, Divisjon Nespresso;3652;NO RO Oslo Nespresso
2. AOA;Middle East & North Africa(MENA);Egypt;EG10;Nestle Egypt S.A.E.;3653;EG DC IC EL Obour
CPW;CPW Belgium;CPW Belgium;FR65;Cereal Partners France;3654;BE DC Schenker-Willebr.(CPF)
1. Europe;Central & Eastern Europe (CEE);Czech Republic;CZ16;Tivall Cz s.r.o.;3655;CZ PL Teplice Tivall Czech
2. AOA;Oceania;Australia;AU11;Nestle Australia Ltd.;3656;AU DC Wahgunyah
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3657;KR PL Cheongju
CPW;3. CPW Latin America;CPW Chile;CL14;Comercializadora De Productos Nestle S.A.;3658;CL HO CPN Santiago
CPW;1. CPW Europe;CPW Italy;FR65;Cereal Partners France;3659;IT DC San Sisto (CPF)
CPW;1. CPW Europe;CPW Italy;FR65;Cereal Partners France;3660;IT DC Scandiano (CPF)
2. AOA;Central&West Africa RegionCWAR;Benin;GH11;Nestle Central And West Africa Ltd;3661;BJ DC Cotonou
2. AOA;Central&West Africa RegionCWAR;Niger;GH11;Nestle Central And West Africa Ltd;3662;NE DC Niamey
1. Europe;Italy & Malta;Italy;IT11;Nestle Italiana S.P.A.;3667;IT DC Nestle di Assago
1. Europe;Russia & Eurasia Region;Russian Fed.;RU37;Nestle Rossiya LLC;3668;RU PL Vorsino NR
1. Europe;Nordic Region;Finland;CH17;Nestrade S.A.;3669;FI DC TNT Espoo NTD
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3670;BR DC Broker Santa Rosa
3. Latin America;Brazil;Brazil;BR10;Nestle Brasil Ltda.;3671;BR DC Feira de Santana TNF
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3673;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3674;GR DC Pegional DC for Nestle H
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3675;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3676;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3677;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3678;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3679;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3680;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3681;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3682;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3683;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3684;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3685;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3686;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3687;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3688;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3689;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3690;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3691;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3692;GR DC Regional for company Nes
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3693;GR DC Sindos for Northern Gree
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3694;GR DC NW Central for Waters
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3695;GR DC Sindos Northern Greece f
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3696;GR DC Southern Greece for Spoi
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3697;GR DC Factory Spoilt goods pla
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3698;GR DC Factory Staff shop
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3699;GR DC Factory Staff shop
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3700;GR RO Thessaloniki S.O. NH
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3701;GR RO Patra S.O. NH
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3725;GR DC 3rd party Warehousing
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3726;GR DC Factory Spoilt Goods pla
1. Europe;Greece Region;Greece;GR10;Nestle Hellas Single Member SA;3727;GR DC mainly for Trade Assets
3. Latin America;Plata Region;Argentina;AR12;Nestle Argentina S.A.;3728;AR DC DROGUERIA DEL SUD
3. Latin America;Plata Region;Argentina;AR12;Nestle Argentina S.A.;3729;AR DC Interiores Buenos Aires
3. Latin America;Plata Region;Argentina;AR12;Nestle Argentina S.A.;3730;AR DC Mendoza Guaymallen
3. Latin America;Central America;Nicaragua;PA20;Nestle Nicaragua, S.A.;3731;NI PL Cafe Soluble
1. Europe;South & Eastern Europe (SEE);Bosnia-Herz.;BA10;Nestle Adriatic Bh D.O.O. Sarajevo;3732;BA DC TELEOPTIC D.O.O.
1. Europe;South & Eastern Europe (SEE);Bosnia-Herz.;BA10;Nestle Adriatic Bh D.O.O. Sarajevo;3733;BA HO Sarajevo
2. AOA;Korea;South Korea;KR10;Lotte-Nestle (Korea) Co., Ltd.;3734;KR DC Busan Import
1. Europe;Italy & Malta;Italy;IT11;Nestle Italiana S.P.A.;3735;IT DC Stef Fidenza
2. AOA;Eastern&South Africa Region ESAR;South Africa;ZA10;Nestle (South Africa) (Proprietary) Limited;3736;ZA DC Zimbabwe Bonded Store
1. Europe;South & Eastern Europe (SEE);Romania;RO10;Nestle Romania Srl;3737;RO CP Trimus
1. Europe;South & Eastern Europe (SEE);Macedonia;MK10;Nestle Adriatik Makedonija Dooel - Skopje;3738;MK HO Skopje
1. Europe;South & Eastern Europe (SEE);Macedonia;MK10;Nestle Adriatik Makedonija Dooel - Skopje;3739;MK DC Alma - M Doo Skopje
1. Europe;Central & Eastern Europe (CEE);Czech Republic;CZ16;Tivall Cz s.r.o.;3740;CZ HO Tivall Czech
1. Europe;Switzerland Region;Switzerland;CH17;Nestrade S.A.;3741;CH DC SUBCON NTD
2. AOA;Eastern&South Africa Region ESAR;South Africa;ZA10;Nestle (South Africa) (Proprietary) Limited;3745;ZA DC NP Gauteng
2. AOA;Eastern&South Africa Region ESAR;South Africa;ZA10;Nestle (South Africa) (Proprietary) Limited;3746;ZA DC NP Cape
2. AOA;Eastern&South Africa Region ESAR;South Africa;ZA10;Nestle (South Africa) (Proprietary) Limited;3747;ZA DC NP Natal
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3748;ET RO Addis Ababa NPEC
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3749;AZ RO Baku SEPN
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3750;KG RO Bishkek SEPN
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3754;MD RO Chisinau SEPN
CPW;2. CPW AOA;CPW Malaysia;MY15;Cereal Partners (Malaysia) Sdn Bhd;3756;MY DC CPW-Return
1. Europe;Switzerland Region;Switzerland;CH16;Societe Pour L'Exportation Des Produits Nestle S.A.;3763;KZ RO Almaty SEPN
4. North America;USA;USA;US39;Nestle Purina Petcare Company;3764;US CP Alliance IL
1. Europe;United Kingdom & Ireland;United Kingdom;GB19;Nestle Waters UK Ltd;3765;GB DC NW Buxton Outside Store
